obs_date,ccy,near_date,far_date,near_pts,far_pts,spot,imm_spread_pts,leg_days,days_to_near,ann_pct,pair,quarter_pair
2019-07-26,INR,2019-09-18,2019-12-18,0.4471111200213317,1.200576155612835,73.2715651746123,0.7534650355915032,91,54,4.0433997868179,Sep19-Dec19,Sep-Dec
2019-07-29,INR,2019-09-18,2019-12-18,0.42522914386873123,1.1839713417521536,73.39001836912269,0.7587421978834223,91,51,4.066392225541131,Sep19-Dec19,Sep-Dec
2019-07-30,INR,2019-09-18,2019-12-18,0.42585628251923513,1.200914716704243,73.08505245876279,0.775058434185008,91,50,4.171034322170812,Sep19-Dec19,Sep-Dec
2019-07-31,INR,2019-09-18,2019-12-18,0.4064034992234695,1.1611528549241985,73.25768848100822,0.754749355700729,91,49,4.053293194395471,Sep19-Dec19,Sep-Dec
2019-08-01,INR,2019-09-18,2019-12-18,0.3987213173448424,1.1546304814777728,73.67341704436465,0.7559091641329304,91,48,4.037158837623276,Sep19-Dec19,Sep-Dec
2019-08-02,INR,2019-09-18,2019-12-18,0.39604962069979477,1.1683282939308606,73.69913054071141,0.7722786732310658,91,47,4.123302448232001,Sep19-Dec19,Sep-Dec
2019-08-05,INR,2019-09-18,2019-12-18,0.37085162838495717,1.1423000974395912,74.10252160930551,0.7714484690546339,91,44,4.097953296223763,Sep19-Dec19,Sep-Dec
2019-08-06,INR,2019-09-18,2019-12-18,0.37118925048953866,1.1608425122025599,74.03795962823486,0.7896532617130212,91,43,4.198278115587209,Sep19-Dec19,Sep-Dec
2019-08-07,INR,2019-09-18,2019-12-18,0.3753085150451275,1.192241404789554,73.91992215240231,0.8169328897444265,91,42,4.349972928185489,Sep19-Dec19,Sep-Dec
2019-08-08,INR,2019-09-18,2019-12-18,0.3456522516215985,1.1162394452940174,73.60860802146445,0.7705871936724189,91,41,4.122111152049509,Sep19-Dec19,Sep-Dec
2019-08-09,INR,2019-09-18,2019-12-18,0.3405379437079751,1.118344800884394,73.99284577860955,0.7778068571764188,91,40,4.13951035485893,Sep19-Dec19,Sep-Dec
2019-08-12,INR,2019-09-18,2019-12-18,0.3276206210874541,1.135454328146487,74.30657081438345,0.8078337070590329,91,37,4.281986034594644,Sep19-Dec19,Sep-Dec
2019-08-13,INR,2019-09-18,2019-12-18,0.31533322666034014,1.1141415917155937,74.13301907780988,0.7988083650552535,91,36,4.244715842320182,Sep19-Dec19,Sep-Dec
2019-08-14,INR,2019-09-18,2019-12-18,0.30904291208406554,1.1139301462782978,74.28578988574428,0.8048872341942322,91,35,4.2686190969298625,Sep19-Dec19,Sep-Dec
2019-08-15,INR,2019-09-18,2019-12-18,0.30264522978846065,1.1136906063516272,73.75106625402871,0.8110453765631666,91,34,4.332708105698673,Sep19-Dec19,Sep-Dec
2019-08-16,INR,2019-09-18,2019-12-18,0.2893883176813116,1.088079002627706,73.49136293997879,0.7986906849463944,91,33,4.282492930841117,Sep19-Dec19,Sep-Dec
2019-08-19,INR,2019-09-18,2019-12-18,0.26280174650786664,1.0599670442483953,73.67410241829229,0.7971652977405286,91,30,4.26528672483397,Sep19-Dec19,Sep-Dec
2019-08-20,INR,2019-09-18,2019-12-18,0.2541062643205482,1.0514741971884756,73.48038060403942,0.7973679328679273,91,29,4.278083059284141,Sep19-Dec19,Sep-Dec
2019-08-21,INR,2019-09-18,2019-12-18,0.2482916580762498,1.0552395468240614,73.2208567229656,0.8069478887478116,91,28,4.345118173367733,Sep19-Dec19,Sep-Dec
2019-08-22,INR,2019-09-18,2019-12-18,0.24039474809064595,1.0506140842480083,73.0239962496626,0.8102193361573623,91,27,4.37492656968042,Sep19-Dec19,Sep-Dec
2019-08-23,INR,2019-09-18,2019-12-18,0.23398679207338668,1.05294056433024,72.74218115633418,0.8189537722568534,91,26,4.439555011036796,Sep19-Dec19,Sep-Dec
2019-08-26,INR,2019-09-18,2019-12-18,0.2082076714569263,1.0319858498299825,72.94687809400368,0.8237781783730562,91,23,4.454786225146181,Sep19-Dec19,Sep-Dec
2019-08-27,INR,2019-09-18,2019-12-18,0.193729088071637,0.9950630432770446,72.50380539638086,0.8013339552054076,91,22,4.360687570417056,Sep19-Dec19,Sep-Dec
2019-08-28,INR,2019-09-18,2019-12-18,0.1821720990131413,0.9715845280700869,72.77980739723519,0.7894124290569455,91,21,4.280243340926942,Sep19-Dec19,Sep-Dec
2019-08-29,INR,2019-09-18,2019-12-18,0.17874115231596868,0.9920133953536263,72.972995155125,0.8132722430376577,91,20,4.39817412968248,Sep19-Dec19,Sep-Dec
2019-08-30,INR,2019-09-18,2019-12-18,0.16613239772785213,0.9618191447401965,72.78253730624044,0.7956867470123443,91,19,4.315050239019236,Sep19-Dec19,Sep-Dec
2019-09-02,INR,2019-09-18,2019-12-18,0.14015725977376448,0.9425327519197196,72.97352669824518,0.8023754921459552,91,16,4.341502909365633,Sep19-Dec19,Sep-Dec
2019-09-03,INR,2019-09-18,2019-12-18,0.12925803965885332,0.9183133498831348,72.76126005329915,0.7890553102242815,91,15,4.282501445546365,Sep19-Dec19,Sep-Dec
2019-09-04,INR,2019-09-18,2019-12-18,0.12180237236064233,0.9180932448271508,72.94577955034055,0.7962908724665085,91,14,4.311298677718151,Sep19-Dec19,Sep-Dec
2019-09-05,INR,2019-09-18,2019-12-18,0.11324745566221331,0.9102365272261833,73.08738818738627,0.79698907156397,91,13,4.307235547746421,Sep19-Dec19,Sep-Dec
2019-09-06,INR,2019-09-18,2019-12-18,0.10543938741042513,0.9089239773790513,72.58777917597857,0.8034845899686262,91,12,4.372650460026084,Sep19-Dec19,Sep-Dec
2019-09-09,INR,2019-09-18,2019-12-18,0.08038474836366521,0.8960951153752478,72.69486776284117,0.8157103670115826,91,9,4.434180515968291,Sep19-Dec19,Sep-Dec
2019-09-10,INR,2019-09-18,2019-12-18,0.06890959159938372,0.8553508090182779,72.38970202773811,0.7864412174188942,91,8,4.293756056628049,Sep19-Dec19,Sep-Dec
2019-09-11,INR,2019-09-18,2019-12-18,0.06032975192599812,0.8468818231759763,72.23058778842406,0.7865520712499782,91,7,4.30432296815924,Sep19-Dec19,Sep-Dec
2019-09-12,INR,2019-09-18,2019-12-18,0.06074253588078781,0.8436373589478806,71.40025682761822,0.7828948230670928,91,6,4.334065239220104,Sep19-Dec19,Sep-Dec
2019-09-13,INR,2019-09-18,2019-12-18,0.06041973395831006,0.8302142669064915,71.4584898057464,0.7697945329481815,91,5,4.258092061337529,Sep19-Dec19,Sep-Dec
2019-09-16,INR,2019-09-18,2019-12-18,0.06108752487171903,0.8122323351290721,71.5281520333934,0.7511448102573531,91,2,4.150849911338758,Sep19-Dec19,Sep-Dec
2019-09-17,INR,2019-09-18,2019-12-18,0.06006907815591173,0.7897991150560434,71.37983982974096,0.7297300369001316,91,1,4.040940345744771,Sep19-Dec19,Sep-Dec
2019-09-18,INR,2019-12-18,2020-03-18,0.7919454511764711,1.5938652594225848,71.81537090142663,0.8019198082461138,91,91,4.369297985395434,Dec19-Mar20,Dec-Mar
2019-09-19,INR,2019-12-18,2020-03-18,0.7514675947090808,1.521132364321343,70.90225172618219,0.7696647696122623,91,90,4.249364427781801,Dec19-Mar20,Dec-Mar
2019-09-20,INR,2019-12-18,2020-03-18,0.739216098388584,1.50492002176194,71.10883633085452,0.765703923373356,91,89,4.216061919233611,Dec19-Mar20,Dec-Mar
2019-09-23,INR,2019-12-18,2020-03-18,0.7049174696559232,1.4607460678960404,71.47839432232414,0.7558285982401173,91,86,4.142357954550362,Dec19-Mar20,Dec-Mar
2019-09-24,INR,2019-12-18,2020-03-18,0.7106740858647472,1.4814408727434505,71.47779424922508,0.7707667868787033,91,85,4.223925730903319,Dec19-Mar20,Dec-Mar
2019-09-25,INR,2019-12-18,2020-03-18,0.6923361396082188,1.452325816173845,71.70378232840234,0.7599896765656262,91,84,4.1529195628930715,Dec19-Mar20,Dec-Mar
2019-09-26,INR,2019-12-18,2020-03-18,0.689519608282444,1.4554413623468745,71.58545641260835,0.7659217540644305,91,83,4.192350233493533,Dec19-Mar20,Dec-Mar
2019-09-27,INR,2019-12-18,2020-03-18,0.6647085872727734,1.4122770417333417,71.30913576095854,0.7475684544605683,91,82,4.109011673308745,Dec19-Mar20,Dec-Mar
2019-09-30,INR,2019-12-18,2020-03-18,0.6325321245982687,1.3710251257720425,71.13634216274643,0.7384930011737738,91,79,4.070721190605876,Dec19-Mar20,Dec-Mar
2019-10-01,INR,2019-12-18,2020-03-18,0.6283633089704205,1.371348990810523,71.2451138972046,0.7429856818401025,91,78,4.089525274586517,Dec19-Mar20,Dec-Mar
2019-10-02,INR,2019-12-18,2020-03-18,0.610031982616295,1.3293591350412004,71.26838935148845,0.7193271524249054,91,77,3.9590321837225364,Dec19-Mar20,Dec-Mar
2019-10-03,INR,2019-12-18,2020-03-18,0.6169895146167019,1.354774933121155,71.3798628301823,0.737785418504453,91,76,4.0539432637331725,Dec19-Mar20,Dec-Mar
2019-10-04,INR,2019-12-18,2020-03-18,0.6336149727567748,1.4020761654523755,71.14301133025718,0.7684611926956006,91,75,4.235454371989756,Dec19-Mar20,Dec-Mar
2019-10-07,INR,2019-12-18,2020-03-18,0.599024251314433,1.3578021073352098,71.09682015974795,0.7587778560207767,91,72,4.186795728467319,Dec19-Mar20,Dec-Mar
2019-10-08,INR,2019-12-18,2020-03-18,0.5737867195555704,1.3115753311819103,71.32233003383328,0.7377886116263399,91,71,4.059640923130732,Dec19-Mar20,Dec-Mar
2019-10-09,INR,2019-12-18,2020-03-18,0.5635205429262542,1.2991829998478408,71.66905821189148,0.7356624569215866,91,70,4.02908641303217,Dec19-Mar20,Dec-Mar
2019-10-10,INR,2019-12-18,2020-03-18,0.5341628429271464,1.242433249673408,71.59152097505344,0.7082704067462616,91,69,3.8848142763186417,Dec19-Mar20,Dec-Mar
2019-10-11,INR,2019-12-18,2020-03-18,0.503913130065203,1.1827666662516276,71.28830091108846,0.6788535361864246,91,68,3.740760004044307,Dec19-Mar20,Dec-Mar
2019-10-14,INR,2019-12-18,2020-03-18,0.47540115230435376,1.147712749457351,71.4704180495499,0.6723115971529972,91,65,3.696801648798002,Dec19-Mar20,Dec-Mar
2019-10-15,INR,2019-12-18,2020-03-18,0.46042938295975777,1.1225915808194094,71.1548259483318,0.6621621978596516,91,64,3.657799931935477,Dec19-Mar20,Dec-Mar
2019-10-16,INR,2019-12-18,2020-03-18,0.44986681793246414,1.1079440056496916,71.13286799969337,0.6580771877172276,91,63,3.6368857486541826,Dec19-Mar20,Dec-Mar
2019-10-17,INR,2019-12-18,2020-03-18,0.4229321273516936,1.0527550880135463,71.13953951882911,0.6298229606618527,91,62,3.4817233943832933,Dec19-Mar20,Dec-Mar
2019-10-18,INR,2019-12-18,2020-03-18,0.41205660148034134,1.0367026093653717,71.55805529812642,0.6246460078850304,91,61,3.433546230423537,Dec19-Mar20,Dec-Mar
2019-10-21,INR,2019-12-18,2020-03-18,0.3952836308025091,1.0254173369759618,71.62070338327231,0.6301337061734527,91,58,3.461504511935435,Dec19-Mar20,Dec-Mar
2019-10-22,INR,2019-12-18,2020-03-18,0.3899936756461887,1.0225803393107238,71.7493067463556,0.6325866636645351,91,57,3.469039251593305,Dec19-Mar20,Dec-Mar
2019-10-23,INR,2019-12-18,2020-03-18,0.38576275441526775,1.0226114622432205,71.88646970262924,0.6368487078279528,91,56,3.485988180888955,Dec19-Mar20,Dec-Mar
2019-10-24,INR,2019-12-18,2020-03-18,0.37625352616340396,1.0087613145279999,71.85043363850286,0.632507788364596,91,55,3.4644100560860305,Dec19-Mar20,Dec-Mar
2019-10-25,INR,2019-12-18,2020-03-18,0.37166825380962665,1.0080086349121216,72.07593104782802,0.6363403811024949,91,54,3.4747742408495417,Dec19-Mar20,Dec-Mar
2019-10-28,INR,2019-12-18,2020-03-18,0.34485236649332185,0.9702232761796898,72.33191196882166,0.625370909686368,91,51,3.4041069799639883,Dec19-Mar20,Dec-Mar
2019-10-29,INR,2019-12-18,2020-03-18,0.35377937140034876,1.0077724689517167,72.82541953967775,0.6539930975513679,91,50,3.535465650568775,Dec19-Mar20,Dec-Mar
2019-10-30,INR,2019-12-18,2020-03-18,0.34565477630134234,0.9977260866034261,73.01528248848331,0.6520713103020838,91,49,3.5163437957716157,Dec19-Mar20,Dec-Mar
2019-10-31,INR,2019-12-18,2020-03-18,0.32493942728893593,0.9511419522452689,73.23499719162001,0.626202524956333,91,48,3.367709147095864,Dec19-Mar20,Dec-Mar
2019-11-01,INR,2019-12-18,2020-03-18,0.31968380198708274,0.9324249665895623,73.41026521280496,0.6127411646024796,91,47,3.2877155256932094,Dec19-Mar20,Dec-Mar
2019-11-04,INR,2019-12-18,2020-03-18,0.30992350344302066,0.9469417565007113,73.93422719185101,0.6370182530576907,91,44,3.3943040445585866,Dec19-Mar20,Dec-Mar
2019-11-05,INR,2019-12-18,2020-03-18,0.30694716496843066,0.9533953104587879,73.62967224581175,0.6464481454903572,91,43,3.458877751300144,Dec19-Mar20,Dec-Mar
2019-11-06,INR,2019-12-18,2020-03-18,0.29303303253626645,0.9256212436353505,73.86940246041155,0.632588211099084,91,42,3.3744128716230026,Dec19-Mar20,Dec-Mar
2019-11-07,INR,2019-12-18,2020-03-18,0.2867026385823199,0.9215709468817427,74.40756830684452,0.6348683082994228,91,41,3.3624626121148955,Dec19-Mar20,Dec-Mar
2019-11-08,INR,2019-12-18,2020-03-18,0.28482695248973,0.932225434562791,74.3364208730518,0.647398482073061,91,40,3.432181753573612,Dec19-Mar20,Dec-Mar
2019-11-11,INR,2019-12-18,2020-03-18,0.26624205304042486,0.9233075575515717,74.16005872580071,0.6570655045111469,91,37,3.4925557103400418,Dec19-Mar20,Dec-Mar
2019-11-12,INR,2019-12-18,2020-03-18,0.2605181687296821,0.9223304213060154,74.45531977128277,0.6618122525763332,91,36,3.5041544524233985,Dec19-Mar20,Dec-Mar
2019-11-13,INR,2019-12-18,2020-03-18,0.2509049876925169,0.9075803400833375,74.21201506998186,0.6566753523908206,91,35,3.4887653571691954,Dec19-Mar20,Dec-Mar
2019-11-14,INR,2019-12-18,2020-03-18,0.2478828436295767,0.9167864509815781,74.68895657727506,0.6689036073520014,91,34,3.5312565801949534,Dec19-Mar20,Dec-Mar
2019-11-15,INR,2019-12-18,2020-03-18,0.23821706768631012,0.9017075068878554,74.5478860103203,0.6634904392015453,91,33,3.5097394219865277,Dec19-Mar20,Dec-Mar
2019-11-18,INR,2019-12-18,2020-03-18,0.21479817278211585,0.8766491874814619,74.13521227388284,0.661851014699346,91,30,3.5216023384168973,Dec19-Mar20,Dec-Mar
2019-11-19,INR,2019-12-18,2020-03-18,0.20527097265549435,0.8596797479619096,74.03486207240115,0.6544087753064153,91,29,3.4871568438082714,Dec19-Mar20,Dec-Mar
2019-11-20,INR,2019-12-18,2020-03-18,0.20272631793627466,0.871901033352604,74.26211128874576,0.6691747154163294,91,28,3.555080053276964,Dec19-Mar20,Dec-Mar
2019-11-21,INR,2019-12-18,2020-03-18,0.20110267521667388,0.8892382792727561,74.48476394583942,0.6881356040560822,91,27,3.6449931165386467,Dec19-Mar20,Dec-Mar
2019-11-22,INR,2019-12-18,2020-03-18,0.20010649612695536,0.9108160709889215,74.42523660688074,0.7107095748619661,91,26,3.7676186148374993,Dec19-Mar20,Dec-Mar
2019-11-25,INR,2019-12-18,2020-03-18,0.17853472116568786,0.8952066881219769,74.12732261751336,0.7166719669562891,91,23,3.815561659454442,Dec19-Mar20,Dec-Mar
2019-11-26,INR,2019-12-18,2020-03-18,0.17672992852951672,0.9180707449073071,74.31527916830211,0.7413408163777904,91,22,3.937035517712733,Dec19-Mar20,Dec-Mar
2019-11-27,INR,2019-12-18,2020-03-18,0.17125243705350712,0.9236644731626373,74.29062391631565,0.7524120361091302,91,21,3.997448404037641,Dec19-Mar20,Dec-Mar
2019-11-28,INR,2019-12-18,2020-03-18,0.16039311276864998,0.9004626206127694,74.02208217668569,0.7400695078441194,91,20,3.9466834884322157,Dec19-Mar20,Dec-Mar
2019-11-29,INR,2019-12-18,2020-03-18,0.15152009766291588,0.887424695798049,73.46215979703781,0.7359045981351331,91,19,3.954796094750103,Dec19-Mar20,Dec-Mar
2019-12-02,INR,2019-12-18,2020-03-18,0.1338595714332358,0.8968678369195039,73.81370703313571,0.7630082654862681,91,16,4.081938562265024,Dec19-Mar20,Dec-Mar
2019-12-03,INR,2019-12-18,2020-03-18,0.12361879368753725,0.8792923551875608,73.75653945410701,0.7556735615000235,91,15,4.046387956679252,Dec19-Mar20,Dec-Mar
2019-12-04,INR,2019-12-18,2020-03-18,0.11143697114778459,0.8460284529761367,73.80841944781669,0.7345914818283521,91,14,3.931387765930356,Dec19-Mar20,Dec-Mar
2019-12-05,INR,2019-12-18,2020-03-18,0.10455765766056344,0.846767791050496,74.20701431511921,0.7422101333899326,91,13,3.9512229850114675,Dec19-Mar20,Dec-Mar
2019-12-06,INR,2019-12-18,2020-03-18,0.09709854160394772,0.8437187248535274,74.08494782142832,0.7466201832495797,91,12,3.9816403135474814,Dec19-Mar20,Dec-Mar
2019-12-09,INR,2019-12-18,2020-03-18,0.07328464098948738,0.8245542064139006,74.01900702109401,0.7512695654244133,91,9,4.011288295969909,Dec19-Mar20,Dec-Mar
2019-12-10,INR,2019-12-18,2020-03-18,0.06524239258552006,0.8176964020575126,74.31691544425392,0.7524540094719925,91,8,4.001955876169008,Dec19-Mar20,Dec-Mar
2019-12-11,INR,2019-12-18,2020-03-18,0.05777796907192661,0.8192680820299152,74.71090816518739,0.7614901129579886,91,7,4.029077565366449,Dec19-Mar20,Dec-Mar
2019-12-12,INR,2019-12-18,2020-03-18,0.05728830497934348,0.8042460522698156,74.8355481178889,0.7469577472904722,91,6,3.945634619716994,Dec19-Mar20,Dec-Mar
2019-12-13,INR,2019-12-18,2020-03-18,0.05572753252797361,0.7746619578412911,74.87031312367372,0.7189344253133175,91,5,3.7959248388728057,Dec19-Mar20,Dec-Mar
2019-12-16,INR,2019-12-18,2020-03-18,0.05676924940372218,0.764651949686061,75.10983763501399,0.7078827002823388,91,2,3.7256106057123715,Dec19-Mar20,Dec-Mar
2019-12-17,INR,2019-12-18,2020-03-18,0.055355236465343446,0.7378907898635602,74.62673921141952,0.6825355533982167,91,1,3.6155127554575532,Dec19-Mar20,Dec-Mar
2019-12-18,INR,2020-03-18,2020-06-17,0.7359104111874184,1.461508658039493,74.24758321447743,0.7255982468520745,91,91,3.82817393559369,Mar20-Jun20,Mar-Jun
2019-12-19,INR,2020-03-18,2020-06-17,0.7381824298330109,1.474085414362001,74.63729727256055,0.7359029845289902,91,90,3.8623496204271786,Mar20-Jun20,Mar-Jun
2019-12-20,INR,2020-03-18,2020-06-17,0.7417142939029333,1.4894629364211927,74.87774988462996,0.7477486425182593,91,89,3.911858580339135,Mar20-Jun20,Mar-Jun
2019-12-23,INR,2020-03-18,2020-06-17,0.6917012454236777,1.4126155031077325,74.86316091897704,0.7209142576840548,91,86,3.7746988218061683,Mar20-Jun20,Mar-Jun
2019-12-24,INR,2020-03-18,2020-06-17,0.6740405160385856,1.3845268090077494,74.87620671816474,0.7104862929691638,91,85,3.720325357029796,Mar20-Jun20,Mar-Jun
2019-12-25,INR,2020-03-18,2020-06-17,0.6549920553087838,1.3533826682012744,74.33134023007662,0.6983906128924906,91,84,3.6844900649043626,Mar20-Jun20,Mar-Jun
2019-12-26,INR,2020-03-18,2020-06-17,0.6483646098326876,1.347896652192972,74.37520711946219,0.6995320423602844,91,83,3.6886800300897207,Mar20-Jun20,Mar-Jun
2019-12-27,INR,2020-03-18,2020-06-17,0.656601470359258,1.373818055049355,74.29243712475112,0.7172165846900971,91,82,3.7856927696772757,Mar20-Jun20,Mar-Jun
2019-12-30,INR,2020-03-18,2020-06-17,0.631733822962214,1.3474968942084617,74.57105362612062,0.7157630712462477,91,79,3.7652728948117185,Mar20-Jun20,Mar-Jun
2019-12-31,INR,2020-03-18,2020-06-17,0.6540209556958378,1.4048710724066025,75.13301788074074,0.7508501167107646,91,78,3.919398503640234,Mar20-Jun20,Mar-Jun
2020-01-01,INR,2020-03-18,2020-06-17,0.6443356907196848,1.4058233252065848,75.19192890030241,0.7614876344869,91,77,3.9723456452662926,Mar20-Jun20,Mar-Jun
2020-01-02,INR,2020-03-18,2020-06-17,0.6448249370261752,1.4169179537285688,74.91852509493496,0.7720930167023936,91,76,4.0422161152692535,Mar20-Jun20,Mar-Jun
2020-01-03,INR,2020-03-18,2020-06-17,0.6286547496172402,1.3914225124861583,75.11126776191256,0.7627677628689181,91,75,3.9840848763786747,Mar20-Jun20,Mar-Jun
2020-01-06,INR,2020-03-18,2020-06-17,0.6279072893996185,1.4215123357241362,74.65337403869422,0.7936050463245177,91,72,4.1704078246426715,Mar20-Jun20,Mar-Jun
2020-01-07,INR,2020-03-18,2020-06-17,0.6194776346764657,1.413456011515316,74.3966558035164,0.7939783768388504,91,71,4.187117110629082,Mar20-Jun20,Mar-Jun
2020-01-08,INR,2020-03-18,2020-06-17,0.6427801821950996,1.478394419048729,74.75782313744436,0.8356142368536295,91,70,4.384217772469802,Mar20-Jun20,Mar-Jun
2020-01-09,INR,2020-03-18,2020-06-17,0.6373697340798948,1.4779588036635243,75.22430025824374,0.8405890695836294,91,69,4.383514505519633,Mar20-Jun20,Mar-Jun
2020-01-10,INR,2020-03-18,2020-06-17,0.6314897354292205,1.4765715872536185,74.94130865269199,0.845081851824398,91,68,4.423788748833492,Mar20-Jun20,Mar-Jun
2020-01-13,INR,2020-03-18,2020-06-17,0.6036639081392966,1.4487933795343118,75.05723312860569,0.8451294713950152,91,65,4.418886727926496,Mar20-Jun20,Mar-Jun
2020-01-14,INR,2020-03-18,2020-06-17,0.5922055513786535,1.4342478197451765,75.36472465794502,0.842042268366523,91,64,4.385585643501981,Mar20-Jun20,Mar-Jun
2020-01-15,INR,2020-03-18,2020-06-17,0.5875726206666172,1.436288628296175,75.06963052953682,0.8487160076295579,91,63,4.437856136070464,Mar20-Jun20,Mar-Jun
2020-01-16,INR,2020-03-18,2020-06-17,0.5617289830853273,1.386202167936372,75.03109179766545,0.8244731848510448,91,62,4.3147644527121765,Mar20-Jun20,Mar-Jun
2020-01-17,INR,2020-03-18,2020-06-17,0.554891711401826,1.3826809857881566,75.12855284456114,0.8277892743863305,91,61,4.326931437948198,Mar20-Jun20,Mar-Jun
2020-01-20,INR,2020-03-18,2020-06-17,0.5290576777876009,1.3591309308681474,75.30366079784126,0.8300732530805465,91,58,4.33032910059578,Mar20-Jun20,Mar-Jun
2020-01-21,INR,2020-03-18,2020-06-17,0.5260359220198514,1.365847657174351,75.0386792914919,0.8398117351544996,91,57,4.396671289880865,Mar20-Jun20,Mar-Jun
2020-01-22,INR,2020-03-18,2020-06-17,0.5093234221213727,1.3369739830686034,74.53840719768465,0.8276505609472307,91,56,4.362852776906761,Mar20-Jun20,Mar-Jun
2020-01-23,INR,2020-03-18,2020-06-17,0.5083316371352382,1.349389436758996,74.44226615859526,0.8410577996237578,91,55,4.439272964777744,Mar20-Jun20,Mar-Jun
2020-01-24,INR,2020-03-18,2020-06-17,0.49192627604764816,1.3209131486464627,74.44885604423379,0.8289868725988145,91,54,4.376133268756642,Mar20-Jun20,Mar-Jun
2020-01-27,INR,2020-03-18,2020-06-17,0.46223891834661013,1.2870181648082084,74.07047896162592,0.8247792464615983,91,51,4.377759252372084,Mar20-Jun20,Mar-Jun
2020-01-28,INR,2020-03-18,2020-06-17,0.45173771044600863,1.2739003434577445,73.78166061585175,0.8221626330117359,91,50,4.381466548135912,Mar20-Jun20,Mar-Jun
2020-01-29,INR,2020-03-18,2020-06-17,0.4283906049172983,1.2239731569065666,73.57182560861956,0.7955825519892683,91,49,4.253176149173774,Mar20-Jun20,Mar-Jun
2020-01-30,INR,2020-03-18,2020-06-17,0.4220302140557345,1.2221291615363978,73.55356154698237,0.8000989474806633,91,48,4.278744556234983,Mar20-Jun20,Mar-Jun
2020-01-31,INR,2020-03-18,2020-06-17,0.4084901592947675,1.1993966379293173,73.65133914141053,0.7909064786345498,91,47,4.224774515606939,Mar20-Jun20,Mar-Jun
2020-02-03,INR,2020-03-18,2020-06-17,0.37472464793973403,1.1497233516332748,74.03213777434206,0.7749987036935407,91,44,4.120492166822749,Mar20-Jun20,Mar-Jun
2020-02-04,INR,2020-03-18,2020-06-17,0.3645766119627803,1.1361224651863386,73.75136620009367,0.7715458532235584,91,43,4.118235825719429,Mar20-Jun20,Mar-Jun
2020-02-05,INR,2020-03-18,2020-06-17,0.360703069628228,1.1422263871560554,73.2522701200594,0.7815233175278273,91,42,4.199994189674349,Mar20-Jun20,Mar-Jun
2020-02-06,INR,2020-03-18,2020-06-17,0.35639297882705717,1.14741154158955,73.18171273780955,0.7910185627624928,91,41,4.255350574834225,Mar20-Jun20,Mar-Jun
2020-02-07,INR,2020-03-18,2020-06-17,0.35286629891433785,1.1556371289444565,73.339322353806,0.8027708300301186,91,40,4.309543179936283,Mar20-Jun20,Mar-Jun
2020-02-10,INR,2020-03-18,2020-06-17,0.3257273260979756,1.1268404794740778,73.6183402464756,0.8011131533761022,91,37,4.285994742459026,Mar20-Jun20,Mar-Jun
2020-02-11,INR,2020-03-18,2020-06-17,0.3083051122516791,1.0876319237767569,73.5070100662023,0.7793268115250778,91,36,4.176709284602133,Mar20-Jun20,Mar-Jun
2020-02-12,INR,2020-03-18,2020-06-17,0.3007226417940956,1.082601510458744,73.48682676438025,0.7818788686646485,91,35,4.191963546197459,Mar20-Jun20,Mar-Jun
2020-02-13,INR,2020-03-18,2020-06-17,0.28745262947629646,1.0568111377805016,74.12030088287457,0.7693585083042052,91,34,4.0904555414411865,Mar20-Jun20,Mar-Jun
2020-02-14,INR,2020-03-18,2020-06-17,0.2778030998020145,1.0438661931954483,74.0134323948019,0.7660630933934338,91,33,4.079322749703829,Mar20-Jun20,Mar-Jun
2020-02-17,INR,2020-03-18,2020-06-17,0.25613710999322487,1.0330863436393403,74.10261162509924,0.7769492336461155,91,30,4.133535558631841,Mar20-Jun20,Mar-Jun
2020-02-18,INR,2020-03-18,2020-06-17,0.2460731504248861,1.0182337258960805,74.10715307957783,0.7721605754711944,91,29,4.108363997869927,Mar20-Jun20,Mar-Jun
2020-02-19,INR,2020-03-18,2020-06-17,0.23987489177637106,1.019468290049577,73.91739170914941,0.779593398273206,91,28,4.158871939020449,Mar20-Jun20,Mar-Jun
2020-02-20,INR,2020-03-18,2020-06-17,0.2289944999541471,1.0007907775773837,74.26435634184148,0.7717962776232365,91,27,4.098701380574185,Mar20-Jun20,Mar-Jun
2020-02-21,INR,2020-03-18,2020-06-17,0.22906358088148931,1.0307861139667018,74.27626150460782,0.8017225330852125,91,26,4.25694348396814,Mar20-Jun20,Mar-Jun
2020-02-24,INR,2020-03-18,2020-06-17,0.21142881220764026,1.047951503985695,74.33396682246256,0.8365226917780548,91,23,4.439335938493657,Mar20-Jun20,Mar-Jun
2020-02-25,INR,2020-03-18,2020-06-17,0.20834976673921923,1.0701601655241715,74.94811819519686,0.8618103987849522,91,22,4.5363491816775845,Mar20-Jun20,Mar-Jun
2020-02-26,INR,2020-03-18,2020-06-17,0.19980847398455148,1.0656451945842746,74.8207832176693,0.8658367205997232,91,21,4.565797267406178,Mar20-Jun20,Mar-Jun
2020-02-27,INR,2020-03-18,2020-06-17,0.19294971272783706,1.0708709056394958,75.40320700279327,0.8779211929116588,91,20,4.594274338801128,Mar20-Jun20,Mar-Jun
2020-02-28,INR,2020-03-18,2020-06-17,0.18342432179389684,1.0619302840699292,75.1595939075782,0.8785059622760323,91,19,4.612780698312692,Mar20-Jun20,Mar-Jun
